pnts,pantas;,,,,,,
pnuh,penuh,,,,,,
pnukaran,penukaran;,,,,,,
pny,punya,,,,,,
pny,punya,,,,,,
pnya,punya,,,,,,
pnyaa,punya,,,,,,
pnyanyi,penyanyi,,,,,,
pnyebar,penyebar;,,,,,,
poÃ¯Â¿Â½,point of interest;,,,,,,
podusen,produsen;,,,,,,
poetri,putri;,,,,,,
poiisi,polisi;,,,,,,
point2,poin poin;,,,,,,
pointernya,penunjuknya;,,,,,,
pojoksatu,pojok satu;,,,,,,
pokcoy,pakcoy;,,,,,,
poko,pokok,,,,,,
pokoe,pokoknya;,,,,,,
pokok'a,pokoknya,,,,,,
pokokny,pokoknya;,,,,,,
pokoknyah,pokoknya;,,,,,,
pokokya,pokoknya;,,,,,,
pokonya,pokoknya,,,,,,
poland,polandia;,,,,,,
polda,kepolisian daerah;,,,,,,
polemikpemberantasanterorisme,polemik pemberantasan terorisme;,,,,,,
polhukam,politik hukum dan keamanan;,,,,,,
poligamy,poligami;,,,,,,
polih,pulih;,,,,,,
poling,polling;,,,,,,
political,politik;,,,,,,
politicianacademy,politician academy;,,,,,,
politicians,polutikus;,,,,,,
politicid,politik;,,,,,,
politikÃ¯Â¿Â½,politiknya;,,,,,,
politisi2,politiknya;,,,,,,
politk,politik;,,,,,,
politusi,politisi;,,,,,,
poll,pol;,,,,,,
poll,sekali,,,,,,
pollingnya,pemungutan suaranya;,,,,,,
polll,pol,,,,,,
pollll,pol,,,,,,
pollower,pengikut;,,,,,,
polman,politeknik manufaktur negeri bandung;,,,,,,
polos,polos,,,,,,
polossss,polos,,,,,,
polpen,pulpen;,,,,,,
polres,polisi resor;,,,,,,
polri,kepolisian republik indonesia;,,,,,,
polriharusnetral,polri harus netral;,,,,,,
polsek,kepolisian sektor;,,,,,,
polsis,polisi siswa;,,,,,,
poltik,politik;,,,,,,
poly,poli;,,,,,,
ponakn,ponakan,,,,,,
pondokleleaksanacirebon,pondok lele aksana cirebon;,,,,,,
ponpes,pondok pesantren;,,,,,,
poollll,pol,,,,,,
poool,pol,,,,,,
poooolllll,pol,,,,,,
populerb1,populer;,,,,,,
porn,porno;,,,,,,
portoflio,portofolio;,,,,,,
porut,perut;,,,,,,
poseng,pusing;,,,,,,
posing,pusing;,,,,,,
positiflugasdanmencerahkan,positif lugas dan mencerahkan;,,,,,,
positippp,positif,,,,,,
positive,positif;,,,,,,
poskojoin,posko join;,,,,,,
poskotanews,pos kota news;,,,,,,
pospera,posko perjuangan rakyat;,,,,,,
posterdakwah,poster dakwah;,,,,,,
posting2,posting posting;,,,,,,
poto,foto;,,,,,,
potongÃ¯Â¿Â½ atasÃ¯Â¿Â½,potongan atas;,,,,,,
potonya,fotonya;,,,,,,
power,kekuatan,,,,,,
pp10sempurna,pp 10 sempurna;,,,,,,
ppa,papa,,,,,,
ppforjokowi,pp for jokowi;,,,,,,
pqdahal,padahal;,,,,,,
pr,pekerjaan rumah;,,,,,,
pra,para,,,,,,
praah,parah;,,,,,,
prabocor,prabowo bocor;,,,,,,
prabon,prabowo;,,,,,,
prabowo2periode,prabowo 2 periode;,,,,,,
prabowoanismatta,prabowo anis matta;,,,,,,
prabowoforpresiden2019,prabowo for presiden 2019;,,,,,,
prabowogagalmoveon,prabowo gagal move on;,,,,,,
prabowountukindonesia,prabowo untuk indonesia;,,,,,,
prakemerdekaan,pra kemerdekaan;,,,,,,
praketik,praktik;,,,,,,
prakhotbah,pra khotbah;,,,,,,
praktek,praktik;,,,,,,
praktekan,praktikan;,,,,,,
praktekin,mempraktikkan,,,,,,
prakteknya,praktiknya;,,,,,,
praperadilanpengadilan,praperadilan pengadilan;,,,,,,
prasaan,perasaan,,,,,,
prasaanku,perasaanku;,,,,,,
pratyay,pratyaya;,,,,,,
praun,pra ujian nasional;,,,,,,
prawatan,perawatan,,,,,,
prayforahok,pray for ahok;,,,,,,
prayformahasiswaui,pray for mahasiswa ui;,,,,,,
prayforrohingya,pray for rohingya;,,,,,,
prbedaan,perbedaan;,,,,,,
prcaya,percaya;,,,,,,
prcma,percuma;,,,,,,
prcuma,percuma,,,,,,
prcy,percaya,,,,,,
prcya,percaya,,,,,,
prcya,percaya,,,,,,
prd,partai rakyat demokratik;,,,,,,
pre,pra;,,,,,,
prediksinggrisjuarapd2018,prediksi inggris juara pada 2018;,,,,,,
preet,pret;,,,,,,
pref,pret;,,,,,,
prekonomian,perekonomian;,,,,,,
premiosmt,premios mt;,,,,,,
prempuan,perempuan,,,,,,
prempuan,perempuan,,,,,,
prepare,persiapan,,,,,,
prepres,peraturan presiden;,,,,,,
presid,presiden;,,,,,,
preside,presiden;,,,,,,
presiden2019,presiden 2019;,,,,,,
presidenÃ¯Â¿Â½ soeharto,presiden soeharto;,,,,,,
presidenabadi,presiden abadi;,,,,,,
presidens,presiden;,,,,,,
president,presiden;,,,,,,
president,presiden,,,,,,
presidentnya,presidennya;,,,,,,
presidenya,presidennya;,,,,,,
prestasiny,prestasinya;,,,,,,
prestasli,prestasi;,,,,,,
presuden,presiden;,,,,,,
prett,pret;,,,,,,
prewi,perawan,,,,,,
prgi,pergi;,,,,,,
prh,parah,,,,,,
prhatian,perhatian,,,,,,
pri,pria;,,,,,,
pribumu,pribumi;,,,,,,
prilaku,perilaku;,,,,,,
prilaku,perilaku,,,,,,
prinadi,pribadi,,,,,,
prince,putra,,,,,,
princes,princess;,,,,,,
princess,putri,,,,,,
prinsip2,prinsip prinsip;,,,,,,
print130k,print 130 ribu;,,,,,,
println,print;,,,,,,
priode,periode;,,,,,,
prioriti,prioritas;,,,,,,
prjuangan,perjuangan,,,,,,
prkataan,perkataan;,,,,,,
prlu,perlu,,,,,,
prmhn,perumahan;,,,,,,
prmptn,perempatan;,,,,,,
prmpuan,perempuan,,,,,,
prnah,pernah,,,,,,
prnampilan,penampilan;,,,,,,
prnh,pernah,,,,,,
prnh,pernah,,,,,,
pro,mendukung,,,,,,
problem2,problem problem;,,,,,,
procina,pro cina;,,,,,,
prodac,produk,,,,,,
prodak,produk,,,,,,
prodaknya,produknya,,,,,,
prodi,program studi;,,,,,,
produ,produk;,,,,,,
producer,produser;,,,,,,
product,produk;,,,,,,
produktifitas,produktivitas;,,,,,,
produktifitasnya,produktivitasnya;,,,,,,
professional,profesional;,,,,,,
professor,profesor;,,,,,,
profile,profil;,,,,,,
prog,program;,,,,,,
program16,program 16;,,,,,,
program18,program 18;,,,,,,
program2,program program;,,,,,,
program8,program 8;,,,,,,
programataujanji,program atau janji;,,,,,,
progran2,program program;,,,,,,
progresi,progres;,,,,,,
progressive,progresif;,,,,,,
project,proyek;,,,,,,
projo,promo;,,,,,,
proker,program kerja;,,,,,,
prokorupt,pro koruptor;,,,,,,
promil,program hamil,,,,,,
promoo,promo,,,,,,
promosiin,promosikan;,,,,,,
promote,mempromosikan;,,,,,,
proove,membuktikan;,,,,,,
property,properti;,,,,,,
proseshukum,proses hukum;,,,,,,
prosesi,proses,,,,,,
prosntasi,persentase;,,,,,,
protection,proteksi;,,,,,,
protek,proteksi;,,,,,,
protestant,protestan;,,,,,,
protestin,protestan,,,,,,
proud,bangga,,,,,,
prov,provinsi;,,,,,,
provider,penyedia;,,,,,,
providernya,penyedianya;,,,,,,
provikator,provokator;,,,,,,
provo,proco;,,,,,,
provocated,terprovokasi;,,,,,,
provokativ,provokatif;,,,,,,
proyek2,proyek proyek;,,,,,,
prri,pemerintahan revolusioner republik indonesia;,,,,,,
prsamaan,persamaan;,,,,,,
prsatukn,persatukan,,,,,,
prsaudaraan,persaudaraan;,,,,,,
prshn,perusahaan;,,,,,,
prsiden,presiden;,,,,,,
prtahanin,pertahankan,,,,,,
prtai,partai;,,,,,,
prtama,pertama;,,,,,,
prtamax,pertamanya,,,,,,
prthankn,pertahankan;,,,,,,
prthnkn,pertahankan;,,,,,,
prtimb,pertimbangkan,,,,,,
pru14,pru 14;,,,,,,
prukades,produk unggulan kawasan perdesaan;,,,,,,
prustasi,frustrasi;,,,,,,
prwatn,perawatan,,,,,,
prwtn,perawatan,,,,,,
ps,pas,,,,,,
psangan,pasangan,,,,,,
psanganya,pasangannya;,,,,,,
psantren2,pesantren pesantren;,,,,,,
pseduo,pseudo;,,,,,,
psgn,pasangan,,,,,,
psk,pekerja seks komersial;,,,,,,
psl,pasal;,,,,,,
psn,play station network;,,,,,,
psng,pasang;,,,,,,
psr,pasar;,,,,,,
pst,pasti,,,,,,
psti,pasti,,,,,,
psti,pasti,,,,,,
pstikan,pastikan;,,,,,,
pstmt,prepared statement;,,,,,,
pswat,pesawat;,,,,,,
psychologist,psikolog;,,,,,,
psyco,psiko;,,,,,,
pt20langgarkonstitusi,presidential threshold langgar konstitusi;,,,,,,
ptc,provides technology solutions;,,,,,,
ptfi,perseroan terbatas freeport indonesia;,,,,,,
ptg,penting;,,,,,,
pting,penting;,,,,,,
ptkin,perguruan tinggi keagamaan islam negeri;,,,,,,
ptpn,perseroan terbatas perkebunan nusantara;,,,,,,
ptun,pengadilan tata usaha negara;,,,,,,
ptut,patut;,,,,,,
pu,punya,,,,,,
puasin,puaskan;,,,,,,
public,publik;,,,,,,
public,publik,,,,,,
pucing,pusing,,,,,,
pui,persatuan umat islam;,,,,,,
puisigus,puisi gus;,,,,,,
puja2,puja puja;,,,,,,
pukulin,pukuli,,,,,,
pulaa,pula,,,,,,
pulaÃ¯Â¿Â½,pulau;,,,,,,
pulak,pula,,,,,,
pulang2,pulang pulang;,,,,,,
pulangin,pulangkan;,,,,,,
pulangmengundi,pulang mengundi;,,,,,,
pulau2,pulau pulau;,,,,,,
pulihara,pelihara;,,,,,,
pulitik,politik;,,,,,,
pulkada,pemilihan kepala daerah;,,,,,,
pulng,pulang;,,,,,,
puluhancina,puluhan cina;,,,,,,
pululan,pullulan;,,,,,,
puna,punah;,,,,,,
punÃ¯Â¿Â½,punah;,,,,,,
pungli,pungutan liar;,,,,,,
pungutin,punguti;,,,,,,
punn,pun,,,,,,
punyaaa,punya,,,,,,
punye,punya;,,,,,,
punyo,punya;,,,,,,
pupr,pekerjaan umum dan perumahan rakyat;,,,,,,
pura2,pura-pura,,,,,,
purn,purna;,,,,,,
puser,pusar;,,,,,,
pusingÃ£â€šÃ¢Â²,pusing pusing,,,,,,
pusingggg,pusing,,,,,,
pusying,pusing;,,,,,,
putaranpilkada,putaran pilkada;,,,,,,
putaransaja,putaran saja;,,,,,,
puteeh,putih;,,,,,,
puter,putar;,,,,,,
puter,putar,,,,,,
puterin,memutari;,,,,,,
putib,putih,,,,,,
putihh,putih,,,,,,
putihnyaa,putihnya,,,,,,
putus2,putus putus;,,,,,,
putusin,putuskan;,,,,,,
puyeng,pusing,,,,,,
pwngen,pengin,,,,,,
pwnu,pengurus wilayah nahdlatul ulama;,,,,,,
pwt,purwokerto;,,,,,,
px,punya,,,,,,
py,punya,,,,,,
py,punya,,,,,,
pyjamas,piyama;,,,,,,
pyudara,payudara,,,,,,
pzt,pasti;,,,,,,
q,ku,,,,,,
qabul,kabul;,,,,,,
qaqa,kakak;,,,,,,
qaqaaaa,kakak,,,,,,
qey,oke;,,,,,,
qias,qiyas;,,,,,,
qishosjokowi,kisas jokowi;,,,,,,
qitaab,kitab;,,,,,,
qizi,gizi;,,,,,,
qizmin,miskin;,,,,,,
qkwjw,wkwk;,,,,,,
qkwk,wkwk;,,,,,,
qm,kamu,,,,,,
qmu,kamu,,,,,,
qn,kan;,,,,,,
qo,kok,,,,,,
qq,kakak;,,,,,,
qt,kita,,,,,,
qta,kita,,,,,,
qty,kuantitas;,,,,,,
qu,ku,,,,,,
quda,kuda;,,,,,,
que,aku;,,,,,,
quiz,kuiz;,,,,,,
quota,kuota;,,,,,,
quote,kutipan;,,,,,,
qurÃ¯Â¿Â½,alquran;,,,,,,
quraisyh,quraisy;,,,,,,
quran,alquran;,,,,,,
quranku,alquranku;,,,,,,
qurban,kurban;,,,,,,
qurra,alquran;,,,,,,
qususi,khusus;,,,,,,
r3jim,rezim;,,,,,,
r4s,ras,,,,,,
ra,tidak,,,,,,
rabb,rabi;,,,,,,
rabbah,rabi;,,,,,,
rabbal,rabi;,,,,,,
rabbaniah,rabbaniyah;,,,,,,
rabbi,rabi;,,,,,,
rabbika,rabi;,,,,,,
rabbikuma,rabikuma;,,,,,,
rabuseru,rabu seru;,,,,,,
rada,agak;,,,,,,
rada2,rada rada;,,,,,,
radenmas,raden mas;,,,,,,
radicals,radikal;,,,,,,
radiohead,radio head;,,,,,,
raditia,raditya;,,,,,,
rafen,raven;,,,,,,
raffiahmad,raffi ahmad;,,,,,,
rafi,raffi,,,,,,
rag,raga;,,,,,,
ragweda,regweda;,,,,,,
raimu,mukamu;,,,,,,
raisin,enggak malu;,,,,,,
raiso,enggak bisa;,,,,,,
raj,raja;,,,,,,
raja2,raja raja;,,,,,,
rajin2,rajin-rajin,,,,,,
rakercabsuÃ¯Â¿Â½,rapat kerja cabang khusus;,,,,,,
rakercabsus,rapat kerja cabang khusus;,,,,,,
rakhin,rakhine;,,,,,,
rakor,rapat koordinasi;,,,,,,
raktat,rakyat;,,,,,,
rakyak,rakyat;,,,,,,
rakyatb3rsamajkw,rakyat bersama jokowi;,,,,,,
rakyatbersamafpi,rakyat bersama front pembela islam;,,,,,,
rakyatcerdas,rakyat cerdas;,,,,,,
rakyatmaujokowi2019,rakyat mau jokowi 2019;,,,,,,
rakyatn,rakyatnya;,,,,,,
rakyatpintar,rakyat pintar;,,,,,,
ramadhan,ramadan;,,,,,,
ramai2,ramai ramai;,,,,,,
ramasan,ramadan;,,,,,,
rame,ramai;,,,,,,
rame2,rame-rame,,,,,,
rame2nya,ramai ramainya;,,,,,,
rameken,ramaikan;,,,,,,
ramekeun,ramaikan;,,,,,,
ramenya,ramainya;,,,,,,
rampas,dirampas,,,,,,
rana,ranah,,,,,,
rangorang,orang orang;,,,,,,
rantis,kendaraan taktis;,,,,,,
rapet,rapat;,,,,,,
rapih,rapi,,,,,,
rapihkan,rapikan;,,,,,,
rapiin,rapikan;,,,,,,
rapimnas,rapat pimpinan nasional;,,,,,,
rapist,pemerkosa;,,,,,,
rapopo,enggak apa apa;,,,,,,
rasaiin,rasai,,,,,,
rasain,rasai,,,,,,
rasakeenn,rasakan;,,,,,,
rasakn,rasakan,,,,,,
rasane,rasanya;,,,,,,
rasanonosak,rasakan sampai;,,,,,,
rasanyaa,rasanya;,,,,,,
raseneng,enggak suka;,,,,,,
rasict,racist;,,,,,,
rasioanal,rasional;,,,,,,
rasis,racist;,,,,,,
rasulillah,rasulullah;,,,,,,
rasullah,rasulullah;,,,,,,
rata2,rata-rata,,,,,,
rata2nya,rata ratanya;,,,,,,
rataÃ£â€šÃ¢Â²,rata-rata,,,,,,
rates,nilai;,,,,,,
rating,penilaian,,,,,,
rationalÃ¯Â¿Â½,rasional;,,,,,,
rato,rata;,,,,,,
raub,raup;,,,,,,
rauff,rauf;,,,,,,
rausa,enggak usah;,,,,,,
rausahmundurrausahwedi,enggak perlu mundur enggak perlu takut;,,,,,,
rauwisuwis,enggak selesai selesai;,,,,,,
rawa2,rawa rawa;,,,,,,
rawamamgun,rawamangun;,,,,,,
rawasaribagjadiri,rawasari bagja diri;,,,,,,
rayat,rakyat;,,,,,,
razakÃ¯Â¿Â½,razak;,,,,,,
raziff,razif;,,,,,,
razim,rezim;,,,,,,
rb,ribu,,,,,,
rba,riba;,,,,,,
rbu,ribu;,,,,,,
rbuan,ribu;,,,,,,
rcti,rajawali citra televisi indonesia;,,,,,,
rdpu,reksadana pasar uang;,,,,,,
readyforindustry4,ready for industry 4;,,,,,,
reak,teriak;,,,,,,
real,asli,,,,,,
realava,relevan;,,,,,,
realitinya,realitanya;,,,,,,
reality,realita;,,,,,,
realized,menyadari;,,,,,,
reborn,lahir kembali;,,,,,,
rebuan,ribuan;,,,,,,
rebutan,berebut;,,,,,,
recep,resep;,,,,,,
recomend,direkomendasikan,,,,,,
recomendasinya,rekomendasinya,,,,,,
recommendasi,rekomendasi,,,,,,
recut,rebut,,,,,,
redbonssaverohingya,redbone save rohingya;,,,,,,
reder,reader;,,,,,,
redho,ridho,,,,,,
reflek,refleks;,,,,,,
refo,repo;,,,,,,
reform,reformasi;,,,,,,
reforma,reformasi;,,,,,,
refrensi,referensi;,,,,,,
register40,register 40;,,,,,,
rein,kendali;,,,,,,
rejeki,rezeki,,,,,,
rejekimu,rezeki mu,,,,,,
rejekine,rezekinya;,,,,,,
rejekinya,rezekinya,,,,,,
rekayasana,rekayasanya;,,,,,,
reklomasi,reklamasi;,,,,,,
rekomendain,rekomendasikan,,,,,,
rekomendasiiin,merekomendasikan,,,,,,
rekomendasiin,merekomendasikan,,,,,,
rekomndd,rekomendasi,,,,,,
reksadanasam,reksadana;,,,,,,
relaaaa,rela,,,,,,
relah,telah;,,,,,,
relain,relakan;,,,,,,
relijius,religius;,,,,,,
remang2,remang-remang,,,,,,
remek,remuk;,,,,,,
rempong,repot,,,,,,
remukan,remukkan;,,,,,,
rendeman,rendaman;,,,,,,
rendrasanusi,rendra sanusi;,,,,,,
renew,memperbarui;,,,,,,
renfah,rendah;,,,,,,
renovate,renovasi;,,,,,,
renpel,rempel;,,,,,,
repdem,relawan pejuang demokrasi;,,,,,,
repeh,rapi;,,,,,,
replyan,balasan;,,,,,,
repong,repot,,,,,,
report,laporan;,,,,,,
reportnya,laporannya;,,,,,,
repot2,repot-repot,,,,,,
republic,republik;,,,,,,
req,request;,,,,,,
rerata,rata rata;,,,,,,
rese,resek;,,,,,,
residence,residen;,,,,,,
resident,residen;,,,,,,
resiko,risiko;,,,,,,
resiko,risiko,,,,,,
resikolah,risiko lah,,,,,,
resikonya,risikonya;,,,,,,
resleting,ritsleting;,,,,,,
respect,menghormati,,,,,,
responden2,responden responden;,,,,,,
restar,restart;,,,,,,
restorannya,restoran;,,,,,,
restuin,restui;,,,,,,
resultjapan,result japan;,,,,,,
reti,mengerti;,,,,,,
returnthekhilafah,return the khilafah;,,,,,,
retwet,retweet;,,,,,,
reuniz,reuni;,,,,,,
rezeqinya,rezekinya,,,,,,
rezimrepresifantiislam,rezim represif anti islam;,,,,,,
rezki,rezeki,,,,,,
rhu,razia hiburan umum;,,,,,,
ri1,republik indonesia 1;,,,,,,
ri2,republik indonesia 2;,,,,,,
riauÃ¯Â¿Â½,riau;,,,,,,
ribu2,ribu ribu;,,,,,,
ribut,bertengkar,,,,,,
ribut2,ribut ribut;,,,,,,
ributin,meributkan,,,,,,
ribuut,ribut;,,,,,,
ridho,rida;,,,,,,
ridhoi,ridai;,,,,,,
ridhuan,ridwan;,,,,,,
ridwal,ridwan;,,,,,,
ridwankamil,ridwan kamil;,,,,,,
rie,rien;,,,,,,
rieutt,pusing;,,,,,,
rijik,rizieq;,,,,,,
rilischarta,rilis charta;,,,,,,
rindhu,rindu;,,,,,,
rinduanismatta,rindu anis matta;,,,,,,
rindujabarjuara,rindu jawa barat juara;,,,,,,
rindujabarjuara1,rindu jawa barat juara 1;,,,,,,
rindujabarjuaranomor1,rindu jawa barat juara nomor 1;,,,,,,
rinduuuuuuu,rindu,,,,,,
rinduuuuuuuuu,rindu,,,,,,
rinduuuuuuuuuu,rindu,,,,,,
rinduyang,rindu yang;,,,,,,
ripd,daripada;,,,,,,
risetdansdmkp,riset dan sumber daya manusia kelautan dan perikanan;,,,,,,
risha,rumah instan sederhana sehat;,,,,,,
ritwit,retweet;,,,,,,
riziek,rizieq;,,,,,,
rizik,rizieq;,,,,,,
riziq,rizieq;,,,,,,
rka,rencana kerja dan anggaran;,,,,,,
rkyt,rakyat;,,,,,,
rl,real,,,,,,
rlnya,pacarnya;,,,,,,
rmai,ramai;,,,,,,
rmbt,rambut,,,,,,
rmbut,rambut,,,,,,
rmbutnya,rambutnya,,,,,,
rmbuut,rambut,,,,,,
rmfc,real madrid football club;,,,,,,
rmh,rumah,,,,,,
rmh,rumah,,,,,,
rmhq,rumahku;,,,,,,
rmol,rakyat merdeka on line;,,,,,,
robah,ubah;,,,,,,
robb,allah;,,,,,,
robbi,robi;,,,,,,
robbie,robi;,,,,,,
robet,robert;,,,,,,
robotbijak,robot bijak;,,,,,,
roc,rock;,,,,,,
rockygering,rocky gerung;,,,,,,
rohingnya,rohingya;,,,,,,
rohingyang,rohingya;,,,,,,
rohinya,rohingya;,,,,,,
rojak,rozak;,,,,,,
rokaat,rakaat;,,,,,,
roll,gulungan;,,,,,,
rollercoaster,roller coaster;,,,,,,
roman2nye,roman romannya;,,,,,,
romantisme,romantis,,,,,,
romantisny,romatisnya,,,,,,
romantiss,romantis,,,,,,
romantiz,romantis,,,,,,
romen,roman;,,,,,,
romntis,romantis,,,,,,
rosak,rusak;,,,,,,
rostchild,rothschild;,,,,,,
rosulullah,rasulullah;,,,,,,
rot,root;,,,,,,
roudhatulkutub,raudhatul kutub;,,,,,,
rp,rupiah;,,,,,,
rpl,rekayasa perangkat lunak;,,,,,,
rpt2,repot-repot,,,,,,
rrc,republik rakyat cina;,,,,,,
rribantensiangini,radio republik indonesia banten siang ini;,,,,,,
rrt,republik rakyat tiongkok;,,,,,,
rruarr,luar;,,,,,,
rs,rumah sakit;,,,,,,
rsj,rumah sakit jiwa;,,,,,,
rsk,rusak;,,,,,,
rssw,rumah sakit sumber waras;,,,,,,
rsup,rumah sakit umum pusat;,,,,,,
ruas2,ruas ruas;,,,,,,
rudet,ruwet;,,,,,,
rudygoni,rudy goni;,,,,,,
rugiin,merugikan;,,,,,,
rukn,rukun;,,,,,,
rukum,rukun;,,,,,,
rumah2,rumah rumah;,,,,,,
rumahbelajarsianjurmulamula,rumah belajar si anjur mula mula;,,,,,,
rumahtangga,rumah tangga;,,,,,,
rumh,rumah,,,,,,
rumongso,menurut;,,,,,,
rumor2,rumor rumor;,,,,,,
rumours,romor;,,,,,,
rumpiin,rumpi,,,,,,
rung,belum,,,,,,
runs,lari;,,,,,,
rupa2nya,rupa-rupanya,,,,,,
rusakin,merusaki;,,,,,,
rusakkk,rusak,,,,,,
ruscro,rusia kroasia;,,,,,,
rushdie,rusdhi;,,,,,,
rushmoney,rush money;,,,,,,
russia,rusia;,,,,,,
russian,orang rusia;,,,,,,
rusuh2,rusuh rusuh;,,,,,,
rusuhh,rusuh,,,,,,
rusuhin,merusuhi;,,,,,,
rusunawa,rumah susun sederhana sewa;,,,,,,
rutan,rumah tahanan;,,,,,,
ruu,rancangan undang undang;,,,,,,
ruumasyarakatadat,rancangan undang undang masyarakat adat;,,,,,,
rw,rukun warga;,,,,,,
rymizard,ryamizard;,,,,,,
s,si,,,,,,
s*inetr*n,sinetron,,,,,,
s3ndiri,sendiri,,,,,,
saah,sah;,,,,,,
saari,sari;,,,,,,
saat2,saat-saat,,,,,,
saayyyyy,say,,,,,,
sabaarr,sabar;,,,,,,
sabaarrr,sabar,,,,,,
sababaraha,seberapa;,,,,,,
sabal,sabar,,,,,,
sabangmerauke,sabang merauke;,,,,,,
sabaro,sabar,,,,,,
sabarr,sabar;,,,,,,
sabarrr,sabar,,,,,,
sabarrrrr,sabar,,,,,,
sabeb,bebas;,,,,,,
saber,sapu bersih;,,,,,,
sabhara,samapta bhayangkara;,,,,,,
sabi,bisa;,,,,,,
sabodo,masa bodoh;,,,,,,
sabr,sabar;,,,,,,
sabrangkidul,sabrang kidul;,,,,,,
sabtuceria,sabtu ceria;,,,,,,
sabtuminggu,sabtu minggu;,,,,,,
sachet,saset;,,,,,,
sadarin,sadarkan;,,,,,,
sadis2,sadis-sadis,,,,,,
sadiwara,sandiwara;,,,,,,
sadizz,sadis;,,,,,,
sadrist,sadis;,,,,,,
saenaknya,seenaknya;,,,,,,
safe,aman;,,,,,,
sagala,segala;,,,,,,
sah2,sah sah;,,,,,,
saha,siapa;,,,,,,
sahabah,sahabat;,,,,,,
sahabat2,sahabat sahabat;,,,,,,
sahabatt,sahabat,,,,,,
saik,asyik;,,,,,,
saikho,gila;,,,,,,
saiki,sekarang;,,,,,,
sajaÃ¯Â¿Â½,saja;,,,,,,
sajah,saja;,,,,,,
sajahh,saja;,,,,,,
sajaian,saja;,,,,,,
sajamnya,senjata tajam,,,,,,
saje,saja;,,,,,,
sakaw,sakau;,,,,,,
sakedap,sebentar;,,,,,,
sakina,sakinah,,,,,,
saking,sangat,,,,,,
sakinnah,sakinah,,,,,,
sakit2,sakit sakit;,,,,,,
sakitÃ£â€šÃ¢Â²,sakit sakit,,,,,,
sakiti,menyakiti;,,,,,,
sakitnya,sakitnya;,,,,,,
sakitnyaditelor,sakitnya di telor;,,,,,,
sakjane,sebenarnya;,,,,,,
salaam,salam,,,,,,
salafism,salafisme;,,,,,,
salahbsatu,salah satu;,,,,,,
salahguna,salah guna;,,,,,,
salahij,salahkan,,,,,,
salahin,salahkan,,,,,,
salahny,salahnya;,,,,,,
salalu,selalu;,,,,,,
salam2jari,salam dua jari;,,,,,,
salam2periode,salam dua periode;,,,,,,
salam2tahun,salam dua tahun;,,,,,,
salambudaya,salam budaya;,,,,,,
salamdamai,salam damai;,,,,,,
salami,menyalami;,,,,,,
salammmm,salam,,,,,,
salamsalamjarisolo,salam dari solo;,,,,,,
salamsatuputaran,salam satu putaran;,,,,,,
salamu,salammu;,,,,,,
salebtuit,selebtwit;,,,,,,
saleem,salim;,,,,,,
salehah,salihah,,,,,,
salfok,salah fokus,,,,,,
salfok,salah fokus,,,,,,
salh,salah;,,,,,,
salken,salam kenal;,,,,,,
sallam,salam;,,,,,,
sallary,gaji;,,,,,,
salluutt,salut,,,,,,
salom,shalom;,,,,,,
saloom,salam;,,,,,,
salpok,salah fokus,,,,,,
saltum,salah kostum;,,,,,,
saltummmm,salah kostum,,,,,,
salute,salut;,,,,,,
salutt,salut,,,,,,
sam,sama,,,,,,
"sama""",sama-sama,,,,,,
sama2,sama-sama,,,,,,
samaa,sama,,,,,,
samaaa,sama,,,,,,
samaaaa,sama,,,,,,
samain,samakan;,,,,,,
samakn,samakan;,,,,,,
samanya,sama;,,,,,,
samapai,sampai;,,,,,,
samapi,sampai;,,,,,,
samara,sakinah mawadah rahman,,,,,,
samasama,sama-sama,,,,,,
samasekali,sama sekali;,,,,,,
samawa,sakinah mawadah warahmah,,,,,,
sambangi,menyambangi;,,,,,,
sambel,sambal;,,,,,,
sambunvan,sambungan;,,,,,,
same,sama;,,,,,,
samlekom,assalamualaykum;,,,,,,
samo,sama;,,,,,,
samoga,semoga,,,,,,
sampaen,sampan;,,,,,,
sampai2,sampai-sampai,,,,,,
sampe,sampai,,,,,,
sampe,sampai,,,,,,
sampe2,sampai sampai;,,,,,,
sampein,sampaikan,,,,,,
sampek,sampai,,,,,,
sampek,sampai,,,,,,
samperin,menyamperi;,,,,,,
sampet,sempat,,,,,,
sampeyan,anda;,,,,,,
sampin,samping;,,,,,,
sampis,sampah habis,,,,,,
sampw,sampai,,,,,,
samrisetharian,sam riset harian;,,,,,,
samsek,sama sekali;,,,,,,
samuelasetmanajemen,samual aset manajemen;,,,,,,
sandan,sandang;,,,,,,
sandingkn,sandingkan;,,,,,,
sangaaattt,sangat,,,,,,
sangad,sangat;,,,,,,
sangarr,sangar;,,,,,,
sangat2,sangat-sangat,,,,,,
sangattt,sangat,,,,,,
sangeaah,sange ah;,,,,,,
sangean,gampang sange;,,,,,,
sangeberat,sange berat;,,,,,,
sangek,sange;,,,,,,
sangenahna,sange tak tertahan;,,,,,,
sanggat,sangat,,,,,,
sanggupi,menyanggupi;,,,,,,
sangt,sangat,,,,,,
sangup,sanggup;,,,,,,
sanjung2,sanjung sanjung;,,,,,,
santab,santap,,,,,,
santamaria,santa maria;,,,,,,
santanicverse,satanic verse;,,,,,,
sante,santai;,,,,,,
sapa,siapa,,,,,,
sapa2,sapa-sapa,,,,,,
sape,siapa;,,,,,,
